"Element","Area","Type","Control System Name","Sector","Sector Location","Keyword","SumL (m)","Linac Z (m)","Beampath"
"XCDL15","LTUS","MAD","XCOR:LTUS:296","73S","","XCOR","3301.203867","3291.075832","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDL15","LTUS","MAD","QUAD:LTUS:300","73S","","QUAD","3301.735367","3291.60724","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDL15","LTUS","MAD","BPMS:LTUS:300","73S","","BPM","3302.062167","3291.933983","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCDL16","LTUS","MAD","YCOR:LTUS:341","73S","","YCOR","3313.953867","3303.823619","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDL16","LTUS","MAD","QUAD:LTUS:345","73S","","QUAD","3314.485367","3304.355026","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"CYDL16","LTUS","MAD","","73S","","COLL","3315.456867","3305.326358","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDL16","LTUS","MAD","BPMS:LTUS:345","73S","","BPM","3315.907664","3305.777076","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM04B","LTUS","MAD","","73S","","INST","3316.320616","3306.189957","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BYKIK1S","LTUS","MAD","KICK:LTUS:350","74S","","BEND","3319.985067","3309.853772","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BYKIK2S","LTUS","MAD","KICK:LTUS:360","74S","","BEND","3321.163667","3311.032167","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCDL17","LTUS","MAD","XCOR:LTUS:368","74S","","XCOR","3326.053866","3315.921517","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDL17","LTUS","MAD","BPMS:LTUS:370","74S","","BPM","3326.687994","3316.555535","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDL17","LTUS","MAD","QUAD:LTUS:370","74S","","QUAD","3327.235367","3317.102813","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"CEDL17","LTUS","MAD","","74S","","COLL","3327.906867","3317.774197","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM05B","LTUS","MAD","","74S","","INST","3328.672699","3318.539895","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"SPOILERS","LTUS","MAD","","74S","","INST","3329.360367","3319.227444","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"TDKIKS","LTUS","MAD","","74S","","INST","3332.865375","3322.731844","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"PCTDKIK1S","LTUS","MAD","","74S","","PC","3333.834032","3323.700333","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"PCTDKIK2S","LTUS","MAD","","74S","","PC","3334.913529","3324.779642","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCDL18","LTUS","MAD","YCOR:LTUS:427","74S","","YCOR","3339.453867","3329.319192","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDL18","LTUS","MAD","QUAD:LTUS:430","74S","","QUAD","3339.985367","3329.8506","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDL18","LTUS","MAD","BPMS:LTUS:430","74S","","BPM","3340.312167","3330.177343","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM06B","LTUS","MAD","","74S","","INST","3346.525903","3336.39","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCDL19","LTUS","MAD","XCOR:LTUS:448","75S","","XCOR","3352.203867","3342.066979","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDL19","LTUS","MAD","QUAD:LTUS:450","75S","","QUAD","3352.735367","3342.598386","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDL19","LTUS","MAD","BPMS:LTUS:450","75S","","BPM","3353.062167","3342.92513","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BX32B","LTUS","MAD","BEND:LTUS:460","75S","","BEND","3361.016002","3350.877679","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDL20","LTUS","MAD","BPMS:LTUS:470","75S","","BPM","3362.985521","3352.847179","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDL20","LTUS","MAD","QUAD:LTUS:470","75S","","QUAD","3362.985521","3352.847179","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCDL20","LTUS","MAD","YCOR:LTUS:471","75S","","YCOR","3363.438921","3353.300579","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BCX32B1","LTUS","MAD","BEND:LTUS:475","75S","","BEND","3364.113922","3353.975579","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BCX32B2","LTUS","MAD","BEND:LTUS:476","75S","","BEND","3364.663969","3354.525579","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BCX32B3","LTUS","MAD","BEND:LTUS:477","75S","","BEND","3365.213973","3355.075579","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BCX32B4","LTUS","MAD","BEND:LTUS:478","75S","","BEND","3365.764019","3355.625579","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM07B","LTUS","MAD","","75S","","INST","3367.078442","3356.94","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCDL21","LTUS","MAD","YCOR:LTUS:499","75S","","YCOR","3373.966221","3363.827779","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDL21","LTUS","MAD","BPMS:LTUS:500","75S","","BPM","3374.419621","3364.281179","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDL21","LTUS","MAD","QUAD:LTUS:500","75S","","QUAD","3374.419621","3364.281179","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCDL22","LTUS","MAD","XCOR:LTUS:508","76S","","XCOR","3376.282221","3366.143779","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMDL22","LTUS","MAD","BPMS:LTUS:510","76S","","BPM","3376.735621","3366.597179","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QDL22","LTUS","MAD","QUAD:LTUS:510","76S","","QUAD","3376.735621","3366.597179","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM08B","LTUS","MAD","","76S","","INST","3379.078442","3368.94","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BY1B","LTUS","MAD","BEND:LTUS:525","76S","","BEND","3380.567961","3370.429519","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMVB1B","LTUS","MAD","BPMS:LTUS:540","76S","","BPM","3386.628432","3376.489974","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QVB1B","LTUS","MAD","QUAD:LTUS:540","76S","","QUAD","3386.628432","3376.489974","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCVB1B","LTUS","MAD","YCOR:LTUS:547","76S","","YCOR","3387.081832","3376.943373","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCVB2B","LTUS","MAD","XCOR:LTUS:548","76S","","XCOR","3388.578462","3378.439999","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMVB2B","LTUS","MAD","BPMS:LTUS:550","76S","","BPM","3389.031862","3378.893398","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QVB2B","LTUS","MAD","QUAD:LTUS:550","76S","","QUAD","3389.031862","3378.893398","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMVB3B","LTUS","MAD","BPMS:LTUS:560","76S","","BPM","3391.435293","3381.296822","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QVB3B","LTUS","MAD","QUAD:LTUS:560","76S","","QUAD","3391.435293","3381.296822","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCVB3B","LTUS","MAD","YCOR:LTUS:561","76S","","YCOR","3391.888693","3381.750221","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM09B","LTUS","MAD","","76S","","INST","3395.078481","3384.94","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BY2B","LTUS","MAD","BEND:LTUS:565","76S","","BEND","3397.495763","3387.357275","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCVM3B","LTUS","MAD","XCOR:LTUS:568","76S","","XCOR","3399.328723","3389.190216","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMVM3B","LTUS","MAD","BPMS:LTUS:570","76S","","BPM","3399.738723","3389.600212","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QVM3B","LTUS","MAD","QUAD:LTUS:570","76S","","QUAD","3399.738723","3389.600212","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCVM4B","LTUS","MAD","YCOR:LTUS:577","76S","","YCOR","3401.289643","3391.151115","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMVM4B","LTUS","MAD","BPMS:LTUS:580","76S","","BPM","3401.699643","3391.56111","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QVM4B","LTUS","MAD","QUAD:LTUS:580","76S","","QUAD","3401.699643","3391.56111","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM10B","LTUS","MAD","","77S","","INST","3406.478585","3396.34","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCEM1B","LTUS","MAD","XCOR:LTUS:616","77S","","XCOR","3410.468738","3400.330109","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMEM1B","LTUS","MAD","BPMS:LTUS:620","77S","","BPM","3410.892138","3400.753505","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QEM1B","LTUS","MAD","QUAD:LTUS:620","77S","","QUAD","3410.892138","3400.753505","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMEM2B","LTUS","MAD","BPMS:LTUS:640","77S","","BPM","3415.353058","3405.214376","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QEM2B","LTUS","MAD","QUAD:LTUS:640","77S","","QUAD","3415.353058","3405.214376","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCEM2B","LTUS","MAD","YCOR:LTUS:641","77S","","YCOR","3415.906458","3405.76777","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCEM3B","LTUS","MAD","XCOR:LTUS:658","78S","","XCOR","3427.390578","3417.251765","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMEM3B","LTUS","MAD","BPMS:LTUS:660","78S","","BPM","3427.813978","3417.67516","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QEM3B","LTUS","MAD","QUAD:LTUS:660","78S","","QUAD","3427.813978","3417.67516","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QEM3VB","LTUS","MAD","QUAD:LTUS:665","78S","","QUAD","3428.801277","3418.662449","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM11B","LTUS","MAD","","78S","","INST","3429.078831","3418.94","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCEM4B","LTUS","MAD","YCOR:LTUS:677","78S","","YCOR","3431.721498","3421.582638","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMEM4B","LTUS","MAD","BPMS:LTUS:680","78S","","BPM","3432.274898","3422.136032","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QEM4B","LTUS","MAD","QUAD:LTUS:680","78S","","QUAD","3432.274898","3422.136032","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"WS31B","LTUS","MAD","","78S","","WIRE","3434.505358","3424.366468","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCE31B","LTUS","MAD","XCOR:LTUS:718","78S","","XCOR","3442.841234","3432.702253","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPME31B","LTUS","MAD","BPMS:LTUS:720","78S","","BPM","3443.321234","3433.182248","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QE31B","LTUS","MAD","QUAD:LTUS:720","78S","","QUAD","3443.321234","3433.182248","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCXL1","LTUS","MAD","YCOR:LTUS:843","78S","","YCOR","3443.780212","3433.641221","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCXL1","LTUS","MAD","XCOR:LTUS:842","78S","","XCOR","3444.176198","3434.037203","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"RFBXL1","LTUS","MAD","","78S","","BPM","3444.491658","3434.352659","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"UMXL1H","LTUS","MAD","","78S","","USEG","3446.408164","3436.269144","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"RFBXL2","LTUS","MAD","","78S","","BPM","3448.361658","3438.222617","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"UMXL2H","LTUS","MAD","","78S","","USEG","3450.278164","3440.139102","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM12B","LTUS","MAD","","78S","","INST","3453.079093","3442.94","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCE32B","LTUS","MAD","YCOR:LTUS:729","79S","","YCOR","3460.462988","3450.323815","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPME32B","LTUS","MAD","BPMS:LTUS:730","79S","","BPM","3460.952988","3450.813809","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QE32B","LTUS","MAD","QUAD:LTUS:730","79S","","QUAD","3460.952988","3450.813809","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"WS32B","LTUS","MAD","","79S","","WIRE","3469.768864","3459.62959","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCE33B","LTUS","MAD","XCOR:LTUS:738","79S","","XCOR","3478.074741","3467.935376","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPME33B","LTUS","MAD","BPMS:LTUS:740","79S","","BPM","3478.584741","3468.445371","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QE33B","LTUS","MAD","QUAD:LTUS:740","79S","","QUAD","3478.584741","3468.445371","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM13B","LTUS","MAD","","79S","","INST","3480.079387","3469.94","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCE34B","LTUS","MAD","YCOR:LTUS:749","80S","","YCOR","3495.736494","3485.596937","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPME34B","LTUS","MAD","BPMS:LTUS:750","80S","","BPM","3496.216494","3486.076932","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QE34B","LTUS","MAD","QUAD:LTUS:750","80S","","QUAD","3496.216494","3486.076932","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"WS33B","LTUS","MAD","","80S","","WIRE","3505.032371","3494.892712","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM14B","LTUS","MAD","","80S","","INST","3508.079692","3497.94","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCE35B","LTUS","MAD","XCOR:LTUS:758","81S","","XCOR","3513.188248","3503.0485","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPME35B","LTUS","MAD","BPMS:LTUS:760","81S","","BPM","3513.848248","3503.708493","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QE35B","LTUS","MAD","QUAD:LTUS:760","81S","","QUAD","3513.848248","3503.708493","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BCXXL1","LTUS","MAD","BEND:LTU1:866","81S","","BEND","3517.584248","3507.444452","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BCXXL2","LTUS","MAD","BEND:LTU1:868","81S","","BEND","3518.630248","3508.490441","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BCXXL3","LTUS","MAD","BEND:LTU1:870","81S","","BEND","3519.150248","3509.010435","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BCXXL4","LTUS","MAD","BEND:LTU1:872","81S","","BEND","3520.196248","3510.056424","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCXL2","LTUS","MAD","YCOR:LTUS:854","81S","","YCOR","3520.701962","3510.562132","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCXL2","LTUS","MAD","XCOR:LTUS:855","81S","","XCOR","3521.095662","3510.955828","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"RFBXL3","LTUS","MAD","","81S","","BPM","3521.393742","3511.253905","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"UMXL3H","LTUS","MAD","","81S","","USEG","3523.310248","3513.17039","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"RFBXL4","LTUS","MAD","","81S","","BPM","3525.263742","3515.123862","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"UMXL4H","LTUS","MAD","","81S","","USEG","3527.180248","3517.040348","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCE36B","LTUS","MAD","YCOR:LTUS:769","81S","","YCOR","3531.000001","3520.860059","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPME36B","LTUS","MAD","BPMS:LTUS:770","81S","","BPM","3531.480001","3521.340054","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QE36B","LTUS","MAD","QUAD:LTUS:770","81S","","QUAD","3531.480001","3521.340054","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"WS34B","LTUS","MAD","","81S","","WIRE","3540.295878","3530.155835","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BTM15B","LTUS","MAD","","81S","","INST","3541.080052","3530.94","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMUM1B","LTUS","MAD","BPMS:LTUS:820","82S","","BPM","3547.776338","3537.636213","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QUM1B","LTUS","MAD","QUAD:LTUS:820","82S","","QUAD","3547.776338","3537.636213","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCUM1B","LTUS","MAD","XCOR:LTUS:826","82S","","XCOR","3548.300198","3538.160067","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCUM2B","LTUS","MAD","YCOR:LTUS:839","82S","","YCOR","3552.563858","3542.423681","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMUM2B","LTUS","MAD","BPMS:LTUS:840","82S","","BPM","3552.987258","3542.847076","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QUM2B","LTUS","MAD","QUAD:LTUS:840","82S","","QUAD","3552.987258","3542.847076","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCUM3B","LTUS","MAD","XCOR:LTUS:858","82S","","XCOR","3561.014778","3550.874509","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMUM3B","LTUS","MAD","BPMS:LTUS:860","82S","","BPM","3561.448178","3551.307904","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QUM3B","LTUS","MAD","QUAD:LTUS:860","82S","","QUAD","3561.448178","3551.307904","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCUM4B","LTUS","MAD","YCOR:LTUS:877","82S","","YCOR","3565.355698","3555.215382","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BPMUM4B","LTUS","MAD","BPMS:LTUS:880","82S","","BPM","3565.909098","3555.768776","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QUM4B","LTUS","MAD","QUAD:LTUS:880","82S","","QUAD","3565.909098","3555.768776","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"WIGXLH","LTUS","MAD","WIGG:LTUS:986","82S","","USEG","3571.631322","3561.490938","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"TDUNDB","LTUS","MAD","DUMP:LTUS:972","82S","","INST","3573.926358","3563.785949","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"PCMUONB","LTUS","MAD","","82S","","PC","3574.889909","3564.74949","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QSXH16","UNDS","MAD","QUAD:UNDS:1680","U01S","","QUAD","3577.75546","3567.615009","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCSX16","UNDS","MAD","XCOR:UNDS:1680","U01S","","XCOR","3577.75546","3567.615009","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCSX16","UNDS","MAD","YCOR:UNDS:1680","U01S","","YCOR","3577.75546","3567.615009","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"RFBSX16","UNDS","MAD","BPMS:UNDS:1690","U01S","","BPM","3577.88546","3567.745008","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QSXH19","UNDS","MAD","QUAD:UNDS:1980","U01S","","QUAD","3590.95546","3580.814865","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCSX19","UNDS","MAD","XCOR:UNDS:1980","U01S","","XCOR","3590.95546","3580.814865","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCSX19","UNDS","MAD","YCOR:UNDS:1980","U01S","","YCOR","3590.95546","3580.814865","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"RFBSX19","UNDS","MAD","BPMS:UNDS:1990","U01S","","BPM","3591.08546","3580.944864","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QSXH21","UNDS","MAD","QUAD:UNDS:2180","U01S","","QUAD","3599.75546","3589.614769","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCSX21","UNDS","MAD","XCOR:UNDS:2180","U01S","","XCOR","3599.75546","3589.614769","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCSX21","UNDS","MAD","YCOR:UNDS:2180","U01S","","YCOR","3599.75546","3589.614769","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"RFBSX21","UNDS","MAD","BPMS:UNDS:2190","U01S","","BPM","3599.88546","3589.744768","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QSXH24","UNDS","MAD","QUAD:UNDS:2480","U01S","","QUAD","3612.95546","3602.814625","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCSX24","UNDS","MAD","XCOR:UNDS:2480","U01S","","XCOR","3612.95546","3602.814625","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCSX24","UNDS","MAD","YCOR:UNDS:2480","U01S","","YCOR","3612.95546","3602.814625","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"RFBSX24","UNDS","MAD","BPMS:UNDS:2490","U01S","","BPM","3613.08546","3602.944624","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"RFBSX25","UNDS","MAD","BPMS:UNDS:2590","U01S","","BPM","3617.48546","3607.344576","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BLMS26","UNDS","MAD","CBLM:UNDS:2610","U02S","","INST","3617.82546","3607.684572","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"UMASXH26","UNDS","MAD","USEG:UNDS:2650","U02S","","USEG","3619.55546","3609.414553","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCSU26","UNDS","MAD","XEFC:UNDS:2650","U02S","","XCOR","3619.55546","3609.414553","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCSU26","UNDS","MAD","YEFC:UNDS:2650","U02S","","YCOR","3619.55546","3609.414553","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"PSSXH.26","UNDS","MAD","PHAS:UNDS:2670","U02S","","USEG","3621.46046","3611.319533","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QSXH26","UNDS","MAD","QUAD:UNDS:2680","U02S","","QUAD","3621.75546","3611.614529","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCSX26","UNDS","MAD","XCOR:UNDS:2680","U02S","","XCOR","3621.75546","3611.614529","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCSX26","UNDS","MAD","YCOR:UNDS:2680","U02S","","YCOR","3621.75546","3611.614529","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"RFBSX26","UNDS","MAD","BPMS:UNDS:2690","U02S","","BPM","3621.88546","3611.744528","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BLMS27","UNDS","MAD","CBLM:UNDS:2710","U02S","","INST","3622.22546","3612.084524","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"UMASXH27","UNDS","MAD","USEG:UNDS:2750","U02S","","USEG","3623.95546","3613.814505","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCSU27","UNDS","MAD","XEFC:UNDS:2750","U02S","","XCOR","3623.95546","3613.814505","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCSU27","UNDS","MAD","YEFC:UNDS:2750","U02S","","YCOR","3623.95546","3613.814505","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"PSSXH.27","UNDS","MAD","PHAS:UNDS:2770","U02S","","USEG","3625.86046","3615.719485","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QSXH27","UNDS","MAD","QUAD:UNDS:2780","U02S","","QUAD","3626.15546","3616.014482","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCSX27","UNDS","MAD","XCOR:UNDS:2780","U02S","","XCOR","3626.15546","3616.014482","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCSX27","UNDS","MAD","YCOR:UNDS:2780","U02S","","YCOR","3626.15546","3616.014482","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"RFBSX27","UNDS","MAD","BPMS:UNDS:2790","U02S","","BPM","3626.28546","3616.14448","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"BLMS28","UNDS","MAD","CBLM:UNDS:2810","U02S","","INST","3626.62546","3616.484476","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"UMASXH28","UNDS","MAD","USEG:UNDS:2850","U02S","","USEG","3628.35546","3618.214458","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCSU28","UNDS","MAD","XEFC:UNDS:2850","U02S","","XCOR","3628.35546","3618.214458","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCSU28","UNDS","MAD","YEFC:UNDS:2850","U02S","","YCOR","3628.35546","3618.214458","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"PSSXH.28","UNDS","MAD","PHAS:UNDS:2870","U02S","","USEG","3630.26046","3620.119437","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"QSXH28","UNDS","MAD","QUAD:UNDS:2880","U02S","","QUAD","3630.55546","3620.414434","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"XCSX28","UNDS","MAD","XCOR:UNDS:2880","U02S","","XCOR","3630.55546","3620.414434","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"YCSX28","UNDS","MAD","YCOR:UNDS:2880","U02S","","YCOR","3630.55546","3620.414434","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
"RFBSX28","UNDS","MAD","BPMS:UNDS:2890","U02S","","BPM","3630.68546","3620.544432","CU_SXR, SC_SFTS, SC_SXR, SC_SXTES, "
